User ID,Longeivity,Length of screen name,Does the profile have a description,Length of the description,Does the profile have a URL,Followee count of the user,Follower count of the user,Followee-by-follower ratio,Klout Score,Total number of tweets,Number of direct mentions per tweet,Number of URLs per tweet,Number of hashtags per tweet,Number of tweets per day,Number of re-tweets per day,Number of re-tweets per tweet,Botometer score,Tweeting likelihood for Monday,Tweeting likelihood for Tuesday,Tweeting likelihood for Wednesday,Tweeting likelihood for Thursday,Tweeting likelihood for Friday,Tweeting likelihood for Saturday,Tweeting likelihood for Sunday,Re-tweeting likelihood for Monday,Re-tweeting likelihood for Tuesday,Re-tweeting likelihood for Wednesday,Re-tweeting likelihood for Thursday,Re-tweeting likelihood for Friday,Re-tweeting likelihood for Saturday,Re-tweeting likelihood for Sunday,Regularity of tweeting activity for Monday,Regularity of tweeting activity for Tuesday,Regularity of tweeting activity for Wednesday,Regularity of tweeting activity for Thursday,Regularity of tweeting activity for Friday,Regularity of tweeting activity for Saturday,Regularity of tweeting activity for Sunday,Regularity of re-tweeting activity for Monday,Regularity of re-tweeting activity for Tuesday,Regularity of re-tweeting activity for Wednesday,Regularity of re-tweeting activity for Thursday,Regularity of re-tweeting activity for Friday,Regularity of re-tweeting activity for Saturday,Regularity of re-tweeting activity for Sunday,Tweet steadiness,Re-tweet steadiness,Maximum tweet likelihood for Monday,Maximum tweet likelihood for Tuesday,Maximum tweet likelihood for Wednesday,Maximum tweet likelihood for Thursday,Maximum tweet likelihood for Friday,Maximum tweet likelihood for Saturday,Maximum tweet likelihood for Sunday,Maximum re-tweet likelihood for Monday,Maximum re-tweet likelihood for Tuesday,Maximum re-tweet likelihood for Wednesday,Maximum re-tweet likelihood for Thursday,Maximum re-tweet likelihood for Friday,Maximum re-tweet likelihood for Saturday,Maximum re-tweet likelihood for Sunday,Standard deviation of retweet counts for all user-generated tweets,Mean of log-time difference between consecutive re-tweets,Standard deviation of log-time difference between consecutive re-tweets,"Annotation (0: Bot, 1: Normal customers, 2: Promotional customers, 3: Genuine users)"
193,878,14,1,94,0,0,53,0.0,25.0078746121,217,1.01382488479263,0.557603686635945,1.6589861751152095,0.247152619589977,26.332574031890697,106.54377880184299,0.34,0.56221198156682,0.161290322580645,0.235023041474654,0.009216589861751,0.004608294930875999,0.013824884792626998,0.013824884792626998,0.400921658986175,0.105990783410138,0.11059907834101401,0.0,0.0,0.0,0.0,-448.595943978889,-84.2986682337308,-195.60115027140702,-1.38629436111989,0.0,-1.38629436111989,0.0,-450.745312254183,-85.73773800975759,-161.731604974823,0.0,0.0,0.0,0.0,1.5508609819732005e-05,0.0371000052631,1.0,0.286885245901639,0.41803278688524603,0.016393442622950997,0.008196721311475001,0.024590163934426,0.024590163934426,1.0,0.264367816091954,0.27586206896551696,0.0,0.0,0.0,0.0,266.73184927905,0.640384279248303,1.01662016489752,1
194,2048,12,1,37,0,1629,2172,0.75,62.0591124092,3183,0.125039271127867,0.9883757461514292,0.09896324222431699,1.55419921875,567.54833984375,365.17090794847604,0.48,0.13509267986176599,0.130694313540685,0.15614200439836598,0.19415645617342106,0.191643103989947,0.10461828463713499,0.08765315739868101,0.008482563619227,0.010053408733899,0.017907634307257,0.017593465284323002,0.010995915802702,0.008796732642161,0.00942507068803,-1461.62354195392,-1410.2422134130802,-1782.9228995405701,-2365.60707371603,-2250.50946906832,-1070.50346931446,-825.0424343953523,-665.0395596303321,-717.710236746843,-1215.1517980105198,-2174.56935530592,-1318.8273219324199,-650.299940841394,-573.797936315794,6.146556105106121e-05,1.07709599505984e-05,0.6957928802589001,0.673139158576052,0.8042071197410999,1.0,0.9870550161812299,0.538834951456311,0.4514563106796121,0.47368421052631604,0.56140350877193,1.0,0.982456140350877,0.614035087719298,0.49122807017543896,0.526315789473684,441.338508677432,0.307410495245754,0.575358585142027,2
195,2084,10,1,76,0,1656,687,2.4104803493449802,41.2322813471,1079,0.637627432808156,0.781278962001854,0.67840593141798,0.517754318618042,142.292706333973,274.826691380908,0.62,0.064874884151993,0.19091751621872105,0.1241890639481,0.17794253938832302,0.24745134383688602,0.107506950880445,0.087117701575533,0.031510658016682,0.09082483781279,0.055607043558850995,0.08248378127896201,0.11028730305838698,0.058387395736793,0.037071362372567,-173.070807354969,-552.194742039065,-394.345220903035,-518.6231036112761,-888.994509211293,-306.333415624067,-201.533457150862,-88.25901839377859,-435.0317131184629,-316.397518811236,-347.22660743041604,-536.882442922272,-235.73699668485298,-83.1016341042223,2.9523540362948704e-08,2.4862563512082998e-05,0.262172284644195,0.771535580524345,0.50187265917603,0.7191011235955059,1.0,0.434456928838951,0.352059925093633,0.28571428571428603,0.823529411764706,0.504201680672269,0.747899159663866,1.0,0.529411764705882,0.33613445378151297,802.847249376035,0.4803193157960921,0.9906532833701752,0
196,3119,9,1,86,1,12,152,0.07894736842105299,41.1230370127,226,1.9955752212389402,0.035398230088496005,0.026548672566372004,0.072459121513306,1.6771401090093,23.146017699115,0.35,0.07522123893805299,0.09734513274336301,0.119469026548673,0.19469026548672602,0.185840707964602,0.163716814159292,0.163716814159292,0.004424778761062001,0.0,0.0,0.008849557522124001,0.004424778761062001,0.0,0.0,-9.36426245424844,-29.6175246619491,-27.90933729257161,-60.94708049440421,-50.624394185658396,-40.3859865426506,-47.328557319653996,-1.38629436111989,0.0,0.0,-2.77258872223978,-13.621371043387198,0.0,0.0,6.8504756318515e-06,2.4639025227536113e-07,0.38636363636363596,0.5,0.6136363636363641,1.0,0.954545454545455,0.8409090909090909,0.8409090909090909,0.5,0.0,0.0,1.0,0.5,0.0,0.0,238.688471953367,0.0,0.0,2
197,1996,13,1,77,1,1888,676676,0.002790109298985,86.0256267144,3200,0.509375,0.098125,0.06125,1.60320641282565,7704.72294589178,4805.8209375,0.41,0.15375,0.156875,0.1746875,0.12375,0.14375,0.1315625,0.115625,0.0571875,0.055,0.0715625,0.036875,0.0459375,0.053125,0.0446875,-1547.0798700024402,-1646.80588152659,-1919.5556773309,-1236.5317177407699,-1488.84334289534,-1293.87215320438,-1123.01304289122,-1498.9412360128101,-1620.9117779956198,-1920.86380313793,-1203.78696370821,-1387.41681197569,-1305.5669877232,-1049.70402889836,0.000104711606432,6.30762809682038e-05,0.8801431127012521,0.898032200357782,1.0,0.7084078711985691,0.822898032200358,0.7531305903398929,0.661896243291592,0.7991266375545849,0.7685589519650659,1.0,0.51528384279476,0.6419213973799129,0.74235807860262,0.624454148471616,20018.5013945256,2.16130887477695,1.67008499029742,2
198,1143,14,1,7,0,30,299,0.10033444816053501,30.113563623,100,1.27,0.22,0.41,0.08748906386701699,7.3158355205599275,83.62,0.38,0.55,0.0,0.0,0.0,0.0,0.0,0.45,0.36,0.0,0.0,0.0,0.0,0.0,0.41,-203.648339833578,0.0,0.0,0.0,0.0,0.0,-171.299812039664,-201.146327715887,0.0,0.0,0.0,0.0,0.0,-176.11750423849801,0.009226942644761,0.004574199770293,1.0,0.0,0.0,0.0,0.0,0.0,0.818181818181818,0.878048780487805,0.0,0.0,0.0,0.0,0.0,1.0,333.070766654776,1.03672286358518,1.29512856813333,1
199,1166,14,1,141,1,43493,50624,0.859137958280657,55.3072067668,3117,2.05293551491819,0.027269810715432004,0.350016041065127,2.67324185248714,838.4382504288161,313.641000962464,0.58,0.134103304459416,0.157202438241899,0.148861084376003,0.14565287135065802,0.17035611164581302,0.142444658325313,0.101379531600898,0.077317933910812,0.11132499197946699,0.087263394289381,0.095925569457812,0.110362528071864,0.09624639076034698,0.040423484119346,-1423.87309060391,-1739.4225508797906,-1528.04241524676,-1570.3173781461096,-1871.78368572742,-1389.1763746016504,-925.095878509374,-1469.20753596807,-1805.8353513024301,-1554.12241452684,-1618.13772194303,-1912.58210954246,-1418.32249025242,-870.5235207017,5.210024319240779e-05,4.38934758316807e-06,0.787193973634652,0.922787193973635,0.873822975517891,0.854990583804143,1.0,0.8361581920903951,0.5951035781544259,0.694524495677234,1.0,0.7838616714697411,0.8616714697406339,0.99135446685879,0.864553314121037,0.363112391930836,2391.2203205728892,0.88423012903668,1.7297710585443202,2
200,39,6,1,98,1,104,1026,0.10136452241715402,40.9541787695,144,1.29861111111111,0.006944444444444,0.013888888888889,3.69230769230769,0.307692307692308,0.083333333333333,0.34,0.131944444444444,0.027777777777778,0.18055555555555605,0.208333333333333,0.3125,0.138888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.501011024580194,-3.29583686600433,-49.0546497543647,-81.845571439587,-124.150297488546,-29.054059085879693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007518310351814,0.0,0.422222222222222,0.08888888888888903,0.577777777777778,0.666666666666667,1.0,0.444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965217285917828,0.0,0.0,1
201,2149,11,1,156,1,684,9065,0.075455046883618,55.7050452343,3200,0.0021875,0.815,4.9346875,1.48906468124709,31.473708701721698,21.1365625,0.59,0.1440625,0.1678125,0.171875,0.1634375,0.1790625,0.0909375,0.0828125,0.0003125,0.0003125,0.00125,0.0003125,0.0003125,0.0,0.0,-1574.04568755322,-1983.53160962165,-2018.08849858143,-1874.36505680721,-2145.64557763739,-799.702577883128,-698.419180851185,-161.731604974823,-88.98759538211691,-115.96166283432301,-76.2732919283507,-147.555178164557,0.0,0.0,1.0018637651176899e-05,5.22384173948534e-08,0.8045375218150089,0.93717277486911,0.9598603839441541,0.912739965095986,1.0,0.5078534031413611,0.46247818499127397,0.25,0.25,1.0,0.25,0.25,0.0,0.0,129.1267150445,0.081111954835406,0.451047154322142,2
202,2971,12,1,172,0,93,107366,0.000866196002459,70.47366625779999,3200,0.9203125,0.1196875,0.2025,1.0770784247728,276.975092561427,257.1540625,0.27,0.148125,0.1465625,0.115625,0.15,0.18625,0.1221875,0.13125,0.0565625,0.059375,0.0440625,0.050625,0.0540625,0.0421875,0.041875,-1522.50541497531,-1535.39859544034,-1129.29307571858,-1604.2154979919599,-2131.74669513735,-1228.52542049042,-1323.7960521268499,-1466.0611460807502,-1351.02392300968,-1065.89082311898,-1478.94766922703,-2087.47348179873,-1141.03592463065,-1186.06529863679,0.00012123804633899999,6.1486678221718e-05,0.795302013422819,0.7869127516778521,0.6208053691275172,0.8053691275167779,1.0,0.656040268456376,0.704697986577181,0.9526315789473679,1.0,0.742105263157895,0.852631578947369,0.9105263157894741,0.7105263157894741,0.7052631578947371,1082.70967788103,1.4964519876380602,1.6395305418281498,2
203,1089,9,1,106,1,240,1327,0.18085908063300696,51.3933900954,644,1.17857142857143,0.706521739130435,2.4332298136646,0.591368227731864,17.742883379247,30.003105590062102,0.52,0.079192546583851,0.149068322981366,0.152173913043478,0.187888198757764,0.15062111801242198,0.12422360248447198,0.156832298136646,0.024844720496893995,0.037267080745342004,0.085403726708075,0.074534161490683,0.049689440993789004,0.049689440993789004,0.059006211180124,-63.6935130485439,-207.45853567707297,-204.15652025384497,-260.577973083096,-187.746541102634,-136.203091881915,-187.24739287165798,-47.57012988746581,-183.30636712933887,-207.794040873189,-238.23712367416698,-169.358760166385,-123.88279063525299,-184.793350178858,4.9101394848918404e-06,1.62119674528676e-06,0.421487603305785,0.793388429752066,0.8099173553719009,1.0,0.801652892561984,0.661157024793388,0.8347107438016529,0.290909090909091,0.43636363636363595,1.0,0.8727272727272729,0.581818181818182,0.581818181818182,0.6909090909090911,234.456011030572,0.8355993698546921,1.1981540004972702,1
204,1520,11,1,102,0,2330,10699,0.217777362370315,58.593864850699994,3173,1.1017964071856299,0.013236684525686002,0.3873306019539871,2.0875,31.7375,15.2035928143713,0.26,0.17680428616451302,0.14119130160731194,0.16199180586196,0.135203277655216,0.126063662149385,0.156003781909864,0.10274188465174901,0.09391742830129199,0.06397730854081299,0.08005042546485999,0.069650173337536,0.06397730854081299,0.08099590293098,0.045382918373779,-1930.0608350037398,-1506.9708000869598,-1731.4947315512,-1395.10248143569,-1319.806325186,-1698.4646398961402,-1011.4323434305,-1909.147344282589,-1459.6935838947595,-1742.6488615197,-1372.63612787425,-1307.67031555879,-1735.49855395166,-1023.93835660718,0.000160658097381,0.00012059422655600001,1.0,0.798573975044563,0.9162210338680932,0.7647058823529409,0.71301247771836,0.882352941176471,0.581105169340463,1.0,0.681208053691275,0.8523489932885909,0.7416107382550329,0.681208053691275,0.8624161073825501,0.48322147651006697,219.05182206449902,0.596574105082964,1.01223470292727,2
205,1500,13,1,135,1,86,1102,0.07803992740471903,44.7865560857,45,0.066666666666667,1.04444444444444,1.22222222222222,0.03,11.466,382.2,0.46,0.08888888888888903,0.133333333333333,0.08888888888888903,0.022222222222222,0.066666666666667,0.311111111111111,0.288888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.38629436111989,-5.54517744447956,-1.38629436111989,0.0,0.0,-17.4806734854609,-11.2738049591329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3252690560052198e-07,0.0,0.28571428571428603,0.42857142857142894,0.28571428571428603,0.07142857142857201,0.214285714285714,1.0,0.9285714285714279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.624121657835,0.185641938506868,0.663643014455734,1
206,1397,15,1,88,1,743,50453,0.014726577210473,54.5185769643,117,0.324786324786325,0.11965811965812,0.042735042735043,0.083750894774517,14.937007874015698,178.35042735042703,0.44,0.111111111111111,0.085470085470086,0.136752136752137,0.239316239316239,0.19658119658119705,0.14529914529914498,0.085470085470086,0.008547008547009,0.017094017094017,0.008547008547009,0.0,0.0,0.008547008547009,0.0,-6.9314718055994495,-1.38629436111989,-12.9998973938436,-24.796950496740997,-12.6600993202528,-9.36426245424844,-1.38629436111989,-3.29583686600433,-2.77258872223978,-3.29583686600433,0.0,0.0,-1.38629436111989,0.0,1.0291439598015699e-06,1.99043803570065e-07,0.46428571428571397,0.3571428571428571,0.5714285714285711,1.0,0.8214285714285708,0.6071428571428571,0.3571428571428571,0.5,1.0,0.5,0.0,0.0,0.5,0.0,254.48064478107798,1.0054557170976801,1.28105973904776,1
207,2593,14,1,160,0,338,713,0.474053295932679,21.340174092,3069,0.7582274356467908,0.15412186379928305,1.00260671228413,1.18357115310451,600.914384882376,507.7129358097098,0.14,0.178233952427501,0.11762789182144001,0.14695340501792098,0.144020853698273,0.154773541870316,0.115672857608342,0.142717497556207,0.08993157380254199,0.074291300097752,0.08536982730531098,0.076246334310851,0.079504724666015,0.073965461062235,0.06842619745845599,-1956.31338793245,-1137.87108112378,-1530.02647459866,-1480.79218385635,-1656.0764059488001,-1101.6866297857,-1461.9894159949201,-2002.45462584421,-1202.64883858677,-1562.5836603264802,-1516.89064519941,-1712.87721027028,-1151.91944749934,-1522.78671381942,1.36248262598837e-06,1.30969041849183e-06,1.0,0.659963436928702,0.8244972577696529,0.808043875685557,0.868372943327239,0.6489945155393051,0.80073126142596,1.0,0.826086956521739,0.94927536231884,0.8478260869565221,0.8840579710144929,0.822463768115942,0.7608695652173909,4508.91083690834,0.9229218461594672,1.7649110850479799,2
208,3285,12,1,145,1,130,129634,0.001002823333385,63.280527494,3200,0.9678125,0.135,1.7578125,0.9741248097412479,1788.9954337899499,1836.515625,0.54,0.1390625,0.1621875,0.14,0.1490625,0.145,0.13125,0.1334375,0.0334375,0.0503125,0.0421875,0.04375,0.0403125,0.0284375,0.0340625,-1354.63442437687,-1768.1482791277801,-1356.57763282862,-1480.6716647338599,-1437.5494768242402,-1242.73055725109,-1292.031753217,-944.3689305106619,-1526.9796323484,-1036.6536582097901,-1203.34759470771,-1073.35347594384,-781.62186618294,-1072.29366962904,3.79059823380659e-06,3.2630858549166903e-06,0.8574181117533721,1.0,0.8631984585741809,0.91907514450867,0.8940269749518299,0.8092485549132951,0.822736030828516,0.664596273291926,1.0,0.838509316770186,0.8695652173913041,0.8012422360248449,0.565217391304348,0.677018633540373,8367.566394515841,1.16333255189851,1.9925494573703402,2
209,2276,7,1,113,1,47068,117582,0.40029936554914897,56.052404948,2295,0.237037037037037,0.006100217864924,0.19128540305010894,1.00834797891037,671.074692442882,665.518954248366,0.56,0.153812636165577,0.159477124183007,0.149891067538126,0.130283224400871,0.124183006535948,0.145098039215686,0.137254901960784,0.035729847494553005,0.029193899782134998,0.033551198257081,0.023965141612201004,0.025272331154683997,0.030936819172113,0.027886710239651998,-1097.56132560024,-1166.31733182603,-1064.10798870791,-898.097231797497,-825.161199150813,-1011.86979816035,-934.317484830475,-856.3340567543901,-879.955032941391,-807.8122666465407,-523.473463374663,-587.802705029153,-732.46129406696,-754.290560577767,6.05301214486027e-06,3.536822601009771e-06,0.96448087431694,1.0,0.9398907103825128,0.816939890710382,0.7786885245901641,0.909836065573771,0.860655737704918,1.0,0.817073170731707,0.9390243902439019,0.670731707317073,0.7073170731707321,0.865853658536585,0.780487804878049,4299.77586206768,1.3040507108660602,1.3656469175388999,1
210,1525,7,1,137,0,35,1237,0.028294260307195,54.918626411000005,2301,0.132551064754455,0.9521946979574101,0.2959582790091261,1.5088524590163899,320.423606557377,212.362451108214,0.41,0.137331594958714,0.143850499782703,0.142546718817905,0.154715341156019,0.140373750543242,0.153846153846154,0.12733594089526298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-930.565214517074,-1015.97909326946,-970.250183864878,-1114.5976355027901,-938.41208663646,-1178.5899864954401,-846.489296535181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.06584158617226e-05,0.0,0.8876404494382021,0.9297752808988761,0.9213483146067422,1.0,0.9073033707865172,0.99438202247191,0.823033707865169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.707959094669,0.12094616917702401,0.305797030050787,2
211,1444,13,1,157,1,333,10967,0.030363818728913996,49.8864367932,1189,0.013456686291001002,0.999158957106812,0.145500420521447,0.823407202216066,11.685595567867,14.191757779646801,0.72,0.141295206055509,0.14297729184188399,0.148023549201009,0.145500420521447,0.141295206055509,0.137931034482759,0.14297729184188399,0.000841042893188,0.0,0.00336417157275,0.000841042893188,0.0,0.0,0.0,-333.732806310391,-336.469967300111,-357.81663489741095,-348.77772685440215,-334.611741198935,-319.281236887514,-343.96693203046306,-16.6355323334387,0.0,-39.6613832633791,-10.750556815368302,0.0,0.0,0.0,7.17602068325265e-05,4.6449463700566505e-08,0.954545454545455,0.9659090909090908,1.0,0.982954545454546,0.954545454545455,0.931818181818182,0.9659090909090908,0.25,0.0,1.0,0.25,0.0,0.0,0.0,421.780821791333,0.008064413860219,0.277842172948686,0
212,1865,14,1,65,0,91,83,1.09638554216867,16.4801276397,92,0.18478260869565197,0.75,0.3804347826086961,0.049329758713137,11.7565683646113,238.32608695652198,0.44,0.195652173913043,0.130434782608696,0.119565217391304,0.065217391304348,0.10869565217391301,0.3804347826086961,0.0,0.021739130434783,0.0,0.0,0.0,0.010869565217390999,0.054347826086957,0.0,-31.8668652404244,-16.6355323334387,-16.6355323334387,-1.38629436111989,-9.43348392329039,-80.8120760934423,0.0,-4.68213122712422,0.0,0.0,0.0,-1.38629436111989,-13.621371043387198,0.0,2.75019137499124e-06,1.8707755342012398e-08,0.5142857142857139,0.34285714285714297,0.314285714285714,0.17142857142857096,0.28571428571428603,1.0,0.0,0.4,0.0,0.0,0.0,0.2,1.0,0.0,2149.6492034783605,0.052789741801673,0.29379682355922,1
213,124,15,1,41,1,0,43,0.0,42.7183966715,24,0.041666666666667,0.916666666666667,0.5,0.193548387096774,2.04838709677419,10.5833333333333,0.52,0.208333333333333,0.0,0.041666666666667,0.25,0.25,0.041666666666667,0.208333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.77258872223978,0.0,0.0,-3.29583686600433,-5.54517744447956,0.0,-2.77258872223978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31024556236149e-06,0.0,0.833333333333333,0.0,0.166666666666667,1.0,1.0,0.166666666666667,0.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.98260864295892,0.26270586877824803,0.218966047148287,1
214,455,14,1,160,0,4835,6914,0.6993057564362161,48.126355331400006,1013,0.41855873642645597,0.6870681145113521,0.946692991115498,2.22637362637363,955.037362637363,428.96544916090795,0.6,0.24580454096742305,0.20730503455083896,0.11253701875616999,0.180651530108588,0.087857847976308,0.07305034550839097,0.09279368213228001,0.021717670286278,0.009871668311945,0.007897334649556,0.007897334649556,0.0,0.0059230009871669995,0.0059230009871669995,-825.3620142542529,-708.379175520349,-225.208105679722,-482.440478800993,-175.104346847715,-137.344754096634,-198.35180902482202,-199.12068524747897,-555.409558524585,-29.3938571594705,-78.7675520534559,0.0,-12.1368511764882,-13.621371043387198,9.42422184852928e-05,3.12456767435642e-05,1.0,0.843373493975904,0.457831325301205,0.7349397590361451,0.3574297188755021,0.29718875502008,0.3775100401606429,1.0,0.45454545454545403,0.36363636363636404,0.36363636363636404,0.0,0.272727272727273,0.272727272727273,11868.7162474331,0.113800779496476,0.7187141711700329,1
215,1972,9,1,159,1,460,2454,0.18744906275468598,40.7735577175,408,0.7058823529411759,0.4534313725490201,1.11029411764706,0.206896551724138,80.0395537525355,386.8578431372551,0.31,0.11764705882352902,0.193627450980392,0.20588235294117604,0.188725490196078,0.129901960784314,0.129901960784314,0.034313725490196,0.049019607843137004,0.073529411764706,0.115196078431373,0.10539215686274499,0.056372549019608004,0.080882352941177,0.017156862745098,-75.23789461222559,-154.818621488166,-165.83735382792102,-147.860756148072,-73.94982575688479,-81.9840143776709,-5.54517744447956,-48.61662617499479,-88.8704790511805,-134.932928091907,-127.91517836480101,-62.66301985636751,-76.9349830101992,-10.2273086716038,1.5084309010900901e-05,1.33330005114843e-05,0.5714285714285711,0.9404761904761908,1.0,0.916666666666667,0.6309523809523809,0.6309523809523809,0.166666666666667,0.425531914893617,0.638297872340426,1.0,0.9148936170212768,0.48936170212766,0.702127659574468,0.14893617021276598,3867.8558114064494,0.9356873214622399,1.79426344054813,1
216,558,10,1,160,0,3877,1810,2.14198895027624,34.244946207199995,753,0.337317397078353,0.9694555112881801,0.009296148738379998,1.3494623655914,0.9157706093189959,0.678618857901726,0.76,0.1899070385126161,0.156706507304117,0.054448871181939,0.16600265604249698,0.257636122177955,0.0013280212483399998,0.173970783532537,0.0,0.0,0.0,0.0013280212483399998,0.0013280212483399998,0.0,0.0,-486.72671804827996,-401.724844518023,-116.373684530924,-467.998270980252,-726.219726614187,0.0,-487.625688059438,0.0,0.0,0.0,-10.750556815368302,-133.603962767836,0.0,0.0,8.722825191051331e-07,1.0,0.7371134020618559,0.608247422680412,0.21134020618556693,0.6443298969072161,1.0,0.005154639175258,0.675257731958763,0.0,0.0,0.0,1.0,1.0,0.0,0.0,11.581011256847301,0.0046550947854390005,0.100292106169907,0
217,2637,9,1,104,1,538,98105,0.005483920289486001,65.5960556526,3200,0.1590625,0.9096875,2.510625,1.2135001896094,71.33978005309059,58.7884375,0.55,0.1578125,0.1459375,0.1675,0.154375,0.1596875,0.10875,0.1059375,0.004375,0.0053125,0.0046875,0.008125,0.0071875,0.00125,0.004375,-1621.5922496111905,-1448.61320745959,-1756.0274865820902,-1541.0743463972901,-1639.1428533130304,-968.3779423361772,-926.467842933031,-206.26245761888904,-408.992489779129,-390.4893913931,-388.80107841449205,-478.885451791952,-13.5923670066501,-38.4764440377661,6.90782947944401e-06,1.9812207488213e-07,0.942164179104478,0.871268656716418,1.0,0.9216417910447758,0.9533582089552242,0.6492537313432839,0.6324626865671639,0.538461538461538,0.653846153846154,0.576923076923077,1.0,0.8846153846153849,0.153846153846154,0.538461538461538,847.9532076882599,0.364357750663132,0.750314052754333,1
218,2832,10,1,42,1,1009,832,1.21274038461538,48.1472065376,26,0.115384615384615,0.8846153846153849,0.076923076923077,0.009180790960452,0.067090395480226,7.3076923076923075,0.49,0.076923076923077,0.6923076923076921,0.076923076923077,0.076923076923077,0.076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38.3330969757335,0.0,0.0,-1.38629436111989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.554127382287061e-06,0.0,0.111111111111111,1.0,0.111111111111111,0.111111111111111,0.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.467140131113897,0.0,0.0,1
219,2270,12,1,136,1,1274,1553,0.8203477141017391,45.1189182929,3200,0.853125,0.988125,0.97,1.40969162995595,0.4162995594713661,0.2953125,0.47,0.140625,0.1346875,0.154375,0.1571875,0.191875,0.1134375,0.1078125,0.0,0.0,0.0,0.0003125,0.0,0.0,0.0,-1555.8928328683899,-1423.35916696581,-1647.91744503836,-1718.14341242702,-2204.8943199487,-1207.58198979306,-1118.90912572328,0.0,0.0,0.0,-5.54517744447956,0.0,0.0,0.0,3.21185317272975e-05,0.0,0.7328990228013029,0.7019543973941371,0.8045602605863191,0.819218241042345,1.0,0.591205211726384,0.561889250814332,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.974595187345559,0.005538729685883001,0.068605163451137,1
220,3374,12,1,151,1,1392,390215,0.0035672642005050007,78.6063987058,3200,1.151875,0.263125,0.5753125,0.9484291641967992,29.80082987551869,31.42125,0.44,0.1278125,0.1634375,0.1453125,0.14,0.150625,0.1553125,0.1175,0.0090625,0.0121875,0.015,0.010625,0.014375,0.0115625,0.0096875,-1318.2103527193901,-1774.8021551106199,-1542.4942658865698,-1478.07949234591,-1595.6606433585,-1723.60422253763,-1187.1542395304302,-1075.2542977995402,-1457.2446899116699,-1311.75777794848,-1172.2506089357,-1212.63041241835,-1279.4344015477302,-842.791429361836,1.21131931121914e-05,1.26579879032934e-06,0.782026768642447,1.0,0.889101338432122,0.8565965583174001,0.921606118546845,0.9502868068833648,0.7189292543021031,0.604166666666667,0.8125,1.0,0.708333333333333,0.958333333333333,0.770833333333333,0.645833333333333,233.855699467508,0.4714050613018,0.9781660486691992,2
221,985,12,1,0,1,36,42762,0.000841868949067,49.7183784921,123,0.024390243902439,0.642276422764228,0.479674796747968,0.12487309644670096,158.273096446701,1267.47154471545,0.54,0.17073170731707302,0.195121951219512,0.13821138211382095,0.203252032520325,0.065040650406504,0.130081300813008,0.097560975609756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.2312303008292,-30.865376084985105,-22.686052856349697,-23.4106561356211,-7.97796809312855,-14.5696418251372,-13.1833474640173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.57614818762477e-07,0.0,0.84,0.96,0.68,1.0,0.32,0.64,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4382.66832692419,0.7417517439291049,1.2901659209992702,1
222,1777,9,1,157,0,12874,13206,0.9748599121611392,52.103091543599994,887,0.543404735062007,0.721533258173619,0.476888387824126,0.499155880697805,156.552054023635,313.63359639233397,0.58,0.10597519729425,0.110484780157835,0.144306651634724,0.157835400225479,0.15332581736189402,0.196166854565953,0.131905298759865,0.030439684329200002,0.040586245772265994,0.057497181510709996,0.06087936865839901,0.059751972942503,0.07666290868094701,0.04847801578354,-136.353482404271,-149.681964476138,-235.801815381492,-264.92823120528,-247.033852728898,-386.29384506769,-197.24434237101798,-50.37172264644261,-75.5486886490793,-111.941337113211,-126.501781936924,-110.87252845871001,-211.908042203162,-86.9788416116292,1.1903677457748e-05,1.0635894950228599e-05,0.540229885057471,0.563218390804598,0.7356321839080459,0.8045977011494251,0.781609195402299,1.0,0.672413793103448,0.3970588235294121,0.529411764705882,0.75,0.7941176470588229,0.779411764705882,1.0,0.632352941176471,2141.65842763326,0.3870391268081551,0.932456737212592,1
