User ID,Longeivity,Length of screen name,Does the profile have a description,Length of the description,Does the profile have a URL,Followee count of the user,Follower count of the user,Followee-by-follower ratio,Klout Score,Total number of tweets,Number of direct mentions per tweet,Number of URLs per tweet,Number of hashtags per tweet,Number of tweets per day,Number of re-tweets per day,Number of re-tweets per tweet,Botometer score,Tweeting likelihood for Monday,Tweeting likelihood for Tuesday,Tweeting likelihood for Wednesday,Tweeting likelihood for Thursday,Tweeting likelihood for Friday,Tweeting likelihood for Saturday,Tweeting likelihood for Sunday,Re-tweeting likelihood for Monday,Re-tweeting likelihood for Tuesday,Re-tweeting likelihood for Wednesday,Re-tweeting likelihood for Thursday,Re-tweeting likelihood for Friday,Re-tweeting likelihood for Saturday,Re-tweeting likelihood for Sunday,Regularity of tweeting activity for Monday,Regularity of tweeting activity for Tuesday,Regularity of tweeting activity for Wednesday,Regularity of tweeting activity for Thursday,Regularity of tweeting activity for Friday,Regularity of tweeting activity for Saturday,Regularity of tweeting activity for Sunday,Regularity of re-tweeting activity for Monday,Regularity of re-tweeting activity for Tuesday,Regularity of re-tweeting activity for Wednesday,Regularity of re-tweeting activity for Thursday,Regularity of re-tweeting activity for Friday,Regularity of re-tweeting activity for Saturday,Regularity of re-tweeting activity for Sunday,Tweet steadiness,Re-tweet steadiness,Maximum tweet likelihood for Monday,Maximum tweet likelihood for Tuesday,Maximum tweet likelihood for Wednesday,Maximum tweet likelihood for Thursday,Maximum tweet likelihood for Friday,Maximum tweet likelihood for Saturday,Maximum tweet likelihood for Sunday,Maximum re-tweet likelihood for Monday,Maximum re-tweet likelihood for Tuesday,Maximum re-tweet likelihood for Wednesday,Maximum re-tweet likelihood for Thursday,Maximum re-tweet likelihood for Friday,Maximum re-tweet likelihood for Saturday,Maximum re-tweet likelihood for Sunday,Standard deviation of retweet counts for all user-generated tweets,Mean of log-time difference between consecutive re-tweets,Standard deviation of log-time difference between consecutive re-tweets,"Annotation (0: Bot, 1: Normal customers, 2: Promotional customers, 3: Genuine users)"
550,104,11,1,0,0,66,56,1.1785714285714286,51.0161578258,448,0.002232142857142857,0.9888392857142856,0.011160714285714286,4.307692307692308,38.07692307692308,8.839285714285714,0.53,0.16294642857142858,0.20535714285714285,0.05133928571428571,0.16294642857142858,0.07142857142857142,0.2566964285714285,0.08928571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-126.49307387301485,-178.99215650421525,-33.805411782045915,-160.46772261217103,-50.273497140663565,-271.09483098641925,-55.295426441378574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012080617405456423,0.0,0.6347826086956523,0.8,0.2,0.6347826086956523,0.2782608695652174,1.0,0.3478260869565218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.099172703331476,0.37542737851733776,0.5418863279340319,1
551,180,14,1,76,0,450,1502,0.2996005326231691,37.127961122100004,1679,1.3519952352590827,0.3603335318642049,0.9184038117927338,9.327777777777778,43.511111111111106,4.664681357951161,0.43,0.1679571173317451,0.10244192972007148,0.20190589636688505,0.2096486003573556,0.15783204288266825,0.08814770696843359,0.07206670637284097,0.10125074449076832,0.0547945205479452,0.11911852293031565,0.10780226325193568,0.09172126265634306,0.05300774270399048,0.0410958904109589,-975.0064667182852,-550.2711033691903,-1279.3120311124326,-1282.7080599597425,-916.7416495829424,-393.5603324861133,-345.0644207754065,-968.2051268022104,-544.5070011473067,-1242.3109112505845,-1269.9278915969196,-864.8400860103882,-421.64612132305285,-361.3206352807225,0.00020100476391756675,6.153472928965903e-05,0.8011363636363636,0.4886363636363637,0.9630681818181818,1.0,0.7528409090909091,0.4204545454545454,0.34374999999999994,0.8500000000000001,0.46,1.0,0.905,0.77,0.445,0.345,135.33845737202088,0.2234036933647711,0.4854578669148493,2
552,2048,14,1,161,1,334,12317,0.0271169927742145,53.975516813599995,476,0.3235294117647059,0.08403361344537816,0.5861344537815126,0.232421875,90.12451171875,387.76260504201684,0.54,0.19117647058823528,0.13445378151260504,0.21638655462184875,0.1638655462184874,0.07983193277310924,0.11134453781512606,0.10294117647058824,0.014705882352941175,0.01050420168067227,0.05252100840336135,0.02100840336134454,0.01050420168067227,0.01680672268907563,0.01050420168067227,-159.47124956837166,-101.68396408204964,-205.3665900807611,-130.3077515811452,-41.95573097394422,-106.07426666047355,-59.36718299036317,-13.523145537608114,-11.090354888959125,-60.8778590253623,-37.34282121586195,-9.36426245424844,-49.083653791101845,-8.841014310483892,1.546244115351224e-05,1.7079706841461125e-06,0.8834951456310679,0.6213592233009708,1.0,0.7572815533980582,0.3689320388349514,0.5145631067961165,0.4757281553398058,0.28,0.2,1.0,0.4,0.2,0.32,0.2,4140.748730191776,0.3157524728427871,1.083773640941828,2
553,2161,12,1,125,1,46,6459,0.007121845486917479,43.14012359270001,299,0.3177257525083612,0.6287625418060201,0.020066889632107024,0.13836186950485888,0.7399352151781583,5.3478260869565215,0.62,0.0802675585284281,0.13377926421404682,0.29431438127090304,0.12374581939799333,0.19732441471571907,0.07357859531772576,0.09698996655518397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.862841005042466,-68.43080448050537,-205.07405927816498,-46.776305139152356,-108.58927971954893,-20.25326220770068,-31.00381902306901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.101545463185879e-07,0.0,0.2727272727272727,0.4545454545454545,1.0,0.4204545454545454,0.6704545454545454,0.25,0.3295454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.56058086427737,0.08476195565088418,0.3399737225978599,0
554,473,11,1,0,1,20,10,2.0,38.032000201500004,6,0.5,0.6666666666666666,0.3333333333333333,0.012684989429175477,0.39957716701902746,31.5,0.59,0.0,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-1.3862943611198906,0.0,0.0,0.0,0.0,9.705970223504458e-07,0.0,0.0,0.0,0.5,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,69.54315207121402,1.0462217233709177,2.092443446741835,1
555,467,13,1,160,0,0,1089,0.0,33.5507867086,1,1.0,1.0,0.0,0.002141327623126339,0.08565310492505353,40.0,0.5653225357018461,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
556,3287,14,1,168,1,2351,210659,0.011160216273693504,66.2077103626,3200,0.9778125,0.3278125,0.3903125,0.9735320961362944,133.28749619714029,136.91125,0.38,0.1759375,0.16625,0.159375,0.1278125,0.15375,0.111875,0.105,0.0103125,0.0134375,0.015,0.01375,0.0146875,0.0178125,0.0103125,-2065.8482738321486,-1832.095828936741,-1749.2969981383014,-1345.4580810091632,-1665.0861615622946,-1107.6096032509045,-1020.5178591306177,-1523.289497184472,-1199.31779936363,-1411.5089485547296,-721.9843965029314,-1417.4794352163385,-671.5943834468521,-846.7267974461919,2.551405061006665e-05,1.9094295625496187e-05,1.0,0.9449378330373004,0.905861456483126,0.7264653641207816,0.8738898756660746,0.635879218472469,0.5968028419182948,0.5789473684210527,0.7543859649122807,0.8421052631578948,0.7719298245614036,0.8245614035087719,1.0,0.5789473684210527,1475.0294044521404,0.5244729140364556,0.9193409383071044,2
557,124,13,1,37,1,306,1318,0.2321699544764795,46.616734666499994,835,0.3664670658682635,0.7664670658682635,0.06946107784431138,6.733870967741934,14.766129032258064,2.192814371257485,0.54,0.15209580838323353,0.17005988023952096,0.16407185628742516,0.16047904191616766,0.1377245508982036,0.11377245508982035,0.10179640718562874,0.04910179640718563,0.0658682634730539,0.05988023952095808,0.058682634730538925,0.04790419161676647,0.05029940119760479,0.033532934131736525,-302.14171035928337,-330.1473154639932,-345.2576417688324,-330.7321450719051,-257.29306333971067,-193.823037851872,-165.29715669014757,-267.16216976220915,-272.4533802661298,-318.14333124001837,-307.91853413842057,-188.9603699408206,-185.3668544035108,-141.62987079001857,7.352215769055318e-05,2.316754444382679e-05,0.8943661971830986,1.0,0.9647887323943662,0.943661971830986,0.8098591549295775,0.6690140845070423,0.5985915492957746,0.7454545454545454,1.0,0.9090909090909092,0.8909090909090909,0.7272727272727273,0.7636363636363636,0.509090909090909,6.176055451628481,0.17856680480392054,0.4686611801130621,1
558,324,15,1,155,1,155,1040,0.14903846153846154,46.164356463699995,174,0.28160919540229884,0.5,3.045977011494253,0.5370370370370371,6.4907407407407405,12.086206896551724,0.59,0.14367816091954022,0.1781609195402299,0.19540229885057472,0.1781609195402299,0.2183908045977012,0.045977011494252866,0.040229885057471264,0.0,0.0,0.0,0.005747126436781609,0.005747126436781609,0.0,0.005747126436781609,-27.213738050037254,-35.12248467412385,-46.18383552634585,-42.66242918788252,-47.14510724948028,-1.3862943611198906,-3.2958368660043287,0.0,0.0,0.0,-3.2958368660043287,-1.3862943611198906,0.0,-3.2958368660043287,5.306899037901992e-06,1.9064886387575799e-06,0.6578947368421052,0.8157894736842105,0.8947368421052632,0.8157894736842105,1.0,0.21052631578947367,0.18421052631578946,0.0,0.0,0.0,1.0,1.0,0.0,1.0,100.61990922073713,0.39073403750348856,0.6902609488028214,1
559,2343,8,1,142,1,9052,14173,0.6386791787201016,62.347254057600004,3200,1.340625,0.5571875,1.5571875,1.3657703798548868,12.274861288945795,8.9875,0.45,0.14125,0.1390625,0.1159375,0.1071875,0.1715625,0.164375,0.160625,0.0503125,0.0490625,0.043125,0.03875,0.0565625,0.051875,0.0459375,-1454.1791704551147,-1450.322720657208,-1177.803711373303,-1023.7141910273616,-1884.2324101949814,-1822.545074490229,-1759.9342858376249,-1014.0498943577952,-1030.2654850694769,-849.6255133021068,-659.8033370649678,-1165.8666411038514,-1228.7092114401398,-1011.9346969282398,0.0005064557216068942,0.0007493812174083177,0.8233151183970855,0.8105646630236795,0.6757741347905282,0.6247723132969034,1.0,0.9581056466302368,0.9362477231329688,0.8895027624309393,0.8674033149171271,0.7624309392265193,0.6850828729281768,1.0,0.9171270718232044,0.8121546961325966,20.289664086672307,0.5129736945501635,0.7184100449632308,2
560,1357,7,1,159,1,5,376,0.013297872340425532,51.80817381439999,153,0.7189542483660131,0.9281045751633988,1.300653594771242,0.11274871039056746,0.4915254237288136,4.359477124183006,0.5,0.1503267973856209,0.1895424836601307,0.21568627450980396,0.17647058823529413,0.1830065359477124,0.08496732026143791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.384513405289155,-50.84806168813693,-55.295426441378574,-45.76706399112741,-40.397085514054574,-13.523145537608114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8962771458268185e-06,0.0,0.6969696969696969,0.8787878787878787,1.0,0.8181818181818182,0.8484848484848484,0.3939393939393939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.61688508020014,0.04913686764046656,0.3521401027181021,1
561,1049,15,1,156,1,1562,1076,1.4516728624535316,43.07678743140001,151,0.026490066225165563,0.9735099337748344,1.8079470198675496,0.14394661582459484,0.04099142040038131,0.2847682119205298,0.62,0.16556291390728478,0.10596026490066224,0.17880794701986755,0.13245033112582782,0.15231788079470202,0.12582781456953646,0.1390728476821192,0.0,0.0,0.006622516556291391,0.0,0.0,0.006622516556291391,0.0,-38.187962367884154,-21.599339136515738,-33.63796480722488,-25.389420109547487,-37.96429486540559,-25.72921818313829,-33.523736206093076,0.0,0.0,-3.2958368660043287,0.0,0.0,-1.3862943611198906,0.0,3.057646395755553e-05,1.0,0.9259259259259259,0.5925925925925926,1.0,0.7407407407407408,0.8518518518518519,0.7037037037037037,0.7777777777777777,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.9812949255564842,0.0023778329595915497,0.029025150266178926,0
562,530,7,1,127,1,23,1076,0.02137546468401487,47.169976643000005,3170,0.4911671924290221,0.9671924290220821,0.3501577287066246,5.981132075471697,8.613207547169809,1.4400630914826498,0.53,0.144794952681388,0.14794952681388013,0.1195583596214511,0.13974763406940066,0.17003154574132492,0.1662460567823344,0.11167192429022084,0.0,0.0015772870662460567,0.0,0.0,0.0,0.0,0.0,-1510.6856141810804,-1559.3791341879758,-1239.5067167521438,-1473.8372653259064,-1891.7776770555026,-2062.6219315665217,-1120.3511755926108,0.0,-10.75055681536833,0.0,0.0,0.0,0.0,0.0,3.5000925921610675e-05,0.8944271909999159,0.8515769944341373,0.8701298701298701,0.7031539888682745,0.8218923933209648,1.0,0.9777365491651206,0.6567717996289425,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.548841721420793,0.03315830687183055,0.3139767744499113,2
563,1397,15,1,106,0,15,680701,2.203610689568548e-05,60.6546549641,1001,0.7072927072927073,0.12387612387612387,0.44255744255744256,0.7165354330708661,957.8403722261991,1336.7662337662334,0.44,0.17282717282717286,0.15784215784215785,0.15384615384615385,0.13586413586413587,0.15484515484515485,0.1108891108891109,0.11388611388611387,0.07392607392607392,0.04595404595404595,0.05094905094905095,0.03696303696303696,0.03496503496503497,0.04395604395604396,0.02897102897102897,-390.036178498451,-352.4615552412075,-326.6007277627145,-293.30839231772467,-312.867030088176,-223.60718015384955,-237.3527088487962,-380.41412093489123,-269.7345711302181,-286.332263594772,-244.0416621879274,-268.51790294146144,-160.63087427304472,-183.96872688228248,6.8348400112653125e-06,1.699221039316886e-06,1.0,0.9132947976878614,0.8901734104046243,0.7861271676300579,0.8959537572254335,0.6416184971098267,0.6589595375722543,1.0,0.6216216216216216,0.6891891891891893,0.5,0.47297297297297297,0.5945945945945947,0.391891891891892,9096.314218239262,1.1298517378763713,1.3511480393350512,2
564,299,15,1,0,0,182,16,11.375,40.388527958400005,90,0.022222222222222227,1.0111111111111108,3.1,0.3010033444816054,2.210702341137124,7.344444444444443,0.57,0.07777777777777778,0.06666666666666668,0.05555555555555555,0.12222222222222222,0.07777777777777778,0.5,0.1,0.0,0.0,0.011111111111111113,0.0,0.011111111111111113,0.0,0.0,-1.3862943611198906,-0.0,-0.0,-6.931471805599452,-0.0,-107.3283129309648,-4.68213122712422,0.0,0.0,-1.3862943611198906,0.0,-1.3862943611198906,0.0,0.0,2.8258384833844207e-05,1.0,0.15555555555555556,0.13333333333333333,0.1111111111111111,0.24444444444444444,0.15555555555555556,1.0,0.2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10.214544217939775,0.3242786352790073,0.5460884924596126,1
565,3283,13,1,157,1,1951,69159,0.028210355846672162,50.4447302404,3197,0.6593681576477948,0.10040663121676573,0.6115107913669064,0.9738044471519952,29.561681388973497,30.356897091022834,0.58,0.13794182045667813,0.12417891773537693,0.11354394745073508,0.11667187988739446,0.1366906474820144,0.11448232718173287,0.2564904598060682,0.011260556771973726,0.01000938379730998,0.007194244604316547,0.0059430716296528,0.009071004066312168,0.010634970284641852,0.01876759461995621,-1454.7806209074222,-1257.430255506193,-1137.3870707441906,-1165.3207873992005,-1400.8566542264068,-1120.3599198476738,-3239.9920448266903,-739.6911366372949,-519.119640683276,-344.20497013829595,-545.5304889547608,-620.3818676626117,-695.6504471344476,-2370.395193558201,1.751519357166621e-06,2.537788818335028e-07,0.5378048780487804,0.4841463414634146,0.44268292682926813,0.4548780487804878,0.5329268292682927,0.4463414634146341,1.0,0.6,0.5333333333333333,0.38333333333333336,0.31666666666666665,0.4833333333333333,0.5666666666666667,1.0,242.97820826252257,0.7328162733086154,1.1304679054681137,2
566,1305,10,1,142,0,373,1330,0.2804511278195489,46.0486346621,1983,0.600100857286939,0.0015128593040847204,0.07463439233484619,1.5195402298850575,416.62452107279694,274.1780131114473,0.34,0.17297024710035297,0.129601613716591,0.10136157337367624,0.15632879475542108,0.14826021180030258,0.13817448310640446,0.15330307614725164,0.01361573373676248,0.01260716086737267,0.008572869389813416,0.009077155824508321,0.014624306606152297,0.010085728693898134,0.010085728693898134,-996.7699631642253,-710.2400962172309,-510.0279424063238,-908.0589300094853,-784.7251444482965,-804.0618254425308,-875.667140474204,-584.3222299048457,-423.6016474700167,-217.85936241500926,-469.31215820025716,-368.32837445215966,-604.7036125113524,-283.3761119540161,4.9596204609035665e-06,3.8871382053863715e-06,1.0,0.749271137026239,0.5860058309037901,0.9037900874635568,0.8571428571428572,0.7988338192419825,0.8862973760932945,0.9310344827586208,0.8620689655172413,0.5862068965517242,0.6206896551724138,1.0,0.6896551724137929,0.6896551724137929,11150.183717365117,0.12934057488466014,0.6850784071863087,1
567,250,13,1,14,0,0,80,0.0,27.495623891199998,2003,1.4603095356964553,0.4018971542685971,1.165751372940589,8.012,2671.864,333.4827758362456,0.41,0.1527708437343984,0.12081877184223665,0.23864203694458316,0.08686969545681478,0.20968547179231156,0.12980529206190713,0.06140788816774838,0.1527708437343984,0.12031952071892163,0.23864203694458316,0.08686969545681478,0.20968547179231156,0.12980529206190713,0.06140788816774838,-901.4176746699412,-726.586421255638,-1581.4194671849946,-456.98152178957366,-1325.0564486823675,-671.5472804815946,-275.5685074721415,-970.3617816951784,-774.3434085142187,-1660.237857685971,-504.9442662999266,-1406.2836798103986,-748.4705718731665,-322.06680911656827,0.007592533476318192,0.007592533476318192,0.6401673640167364,0.506276150627615,1.0,0.3640167364016737,0.8786610878661087,0.5439330543933054,0.25732217573221755,0.6401673640167364,0.50418410041841,1.0,0.3640167364016737,0.8786610878661087,0.5439330543933054,0.25732217573221755,2140.844296679221,1.6500250462551085,1.4923579457901628,2
568,2773,14,1,91,1,86239,138752,0.621533383302583,50.30897952310001,3200,0.0128125,1.083125,0.980625,1.153984853948792,6.0533717994951335,5.245625,0.56,0.10375,0.103125,0.1290625,0.1865625,0.1765625,0.1559375,0.145,0.0040625,0.0,0.0009375,0.0,0.001875,0.0028125,0.0009375,-879.6825097394319,-868.0400007694734,-1179.0884152254032,-1921.7247442617145,-1791.4576121634063,-1522.7427974707489,-1378.6058982539457,-53.20243386632039,0.0,-10.75055681536833,0.0,-170.44513350537238,-173.98674341139446,-148.66654477088898,0.0016641338236801748,8.765924612573269e-07,0.5561139028475712,0.5527638190954773,0.6917922948073701,1.0,0.9463986599664992,0.8358458961474038,0.7772194304857621,1.0,0.0,0.23076923076923075,0.0,0.4615384615384615,0.6923076923076923,0.23076923076923075,176.7701057683662,0.05351769734705462,0.2482650898796457,1
569,249,15,1,92,1,4622,2718,1.7005150846210448,51.803707840200005,3181,1.8368437598239544,0.6296762024520591,1.1751021691292047,12.775100401606426,1183.1004016064255,92.60987110971392,0.52,0.1433511474379126,0.14397988054071048,0.12386042125117888,0.10468406161584408,0.2228858849418422,0.14712354605469974,0.114115058157812,0.027664256523105942,0.06884627475636593,0.029864822382898462,0.04149638478465891,0.10216912920465264,0.04872681546683433,0.021062558943728386,-1433.1247411816541,-1513.8195505429971,-1135.0616923931193,-964.2225183642596,-2536.623383873851,-1527.0116216038816,-1104.213547263896,-905.0754166712904,-1307.308896886936,-648.5531200849406,-797.0001162548482,-2070.501381792392,-980.9301879185623,-590.856241236374,1.897947541872516e-05,4.683665676286572e-06,0.6431593794076164,0.6459802538787024,0.5557122708039491,0.4696755994358251,1.0,0.6600846262341326,0.5119887165021156,0.2707692307692308,0.6738461538461539,0.2923076923076923,0.4061538461538461,1.0,0.4769230769230769,0.20615384615384613,2187.3012776561222,0.3950995439937681,0.8984326736793807,2
570,2994,13,1,34,1,1735,1420,1.221830985915493,45.7047259074,2389,0.8133110087902888,0.9413980745081624,0.6868982838007535,0.7979291917167669,0.5013360053440213,0.6282963583089158,0.57,0.1151109250732524,0.10673922143156132,0.19338635412306404,0.13771452490581834,0.10297195479280033,0.21598995395563,0.1280870657178736,0.037254081205525334,0.034323984930933436,0.021347844286312263,0.039347007115948095,0.03223105902051068,0.03976559229803265,0.03306822938467978,-777.6475707890422,-709.1213411218644,-1611.8208052430414,-1037.7473946719604,-642.8344945760479,-1832.7275487477984,-884.1788622105963,-382.87424582558236,-407.46434132877135,-636.2684181008415,-570.5035116624229,-288.05530979496797,-505.98452135186494,-202.19514823271047,8.44949952879551e-07,1.816033240619437e-06,0.5329457364341085,0.4941860465116279,0.8953488372093023,0.6375968992248062,0.4767441860465116,1.0,0.5930232558139535,0.936842105263158,0.863157894736842,0.5368421052631579,0.9894736842105264,0.8105263157894738,1.0,0.8315789473684211,4.6083044756959435,0.04333103639032182,0.245123562058052,2
571,882,12,1,98,1,583,1385,0.4209386281588448,47.479050244300005,1195,0.33807531380753136,0.9548117154811716,0.8,1.354875283446712,19.656462585034014,14.50794979079498,0.5,0.17154811715481172,0.11464435146443515,0.12887029288702928,0.16569037656903765,0.14476987447698744,0.22259414225941426,0.05188284518828452,0.00502092050209205,0.013389121338912131,0.021757322175732216,0.04184100418410042,0.02845188284518828,0.06861924686192468,0.01506276150627615,-551.5243364525934,-315.45437422871737,-403.59982736259406,-535.4985270399499,-407.597407502881,-817.7710062779025,-121.70258519457072,-13.592367006650065,-100.246916817731,-242.242835574136,-251.02266100415488,-121.43188321131888,-494.3129094319532,-85.03827867586351,3.0133631754269813e-05,7.395241835208491e-07,0.7706766917293233,0.5150375939849624,0.5789473684210525,0.744360902255639,0.650375939849624,1.0,0.2330827067669173,0.07317073170731707,0.1951219512195122,0.3170731707317073,0.6097560975609756,0.41463414634146345,1.0,0.21951219512195125,195.53976935967773,0.12647168652625426,0.5358337685004654,1
572,54,11,1,142,1,120,1284,0.09345794392523364,52.5011395272,438,1.1027397260273972,0.0091324200913242,0.6141552511415526,8.11111111111111,114.79629629629628,14.15296803652968,0.37,0.16210045662100456,0.17579908675799086,0.14840182648401826,0.12557077625570776,0.19863013698630136,0.08904109589041095,0.1004566210045662,0.05251141552511415,0.07077625570776255,0.0319634703196347,0.04794520547945205,0.09132420091324199,0.0319634703196347,0.0182648401826484,-135.6485717361495,-145.47617229070784,-122.54569899790951,-76.4228338378386,-175.51627041038327,-63.83389781777583,-62.95769637370474,-104.09059856259844,-128.86535111653143,-85.29775630900834,-77.4582311539637,-160.44373468707383,-65.09581050501649,-25.136748570331783,6.626775674278743e-05,2.8052294786436603e-05,0.8160919540229885,0.8850574712643678,0.7471264367816092,0.632183908045977,1.0,0.4482758620689655,0.5057471264367817,0.575,0.775,0.35,0.525,1.0,0.35,0.2,58.36346419103285,0.5435503848168475,1.1240710014687296,1
573,866,8,1,0,0,777,1108,0.7012635379061372,54.377711515,2061,0.7675885492479378,0.1965065502183406,3.2595827268316357,2.3799076212471135,266.4387990762125,111.95342066957787,0.52,0.1596312469674915,0.2193110140708394,0.14167879670063074,0.1586608442503639,0.017952450266860747,0.14264919941775836,0.16011644832605532,0.12421154779233383,0.17709849587578844,0.10577389616690927,0.11596312469674915,0.015041242115477926,0.0960698689956332,0.12760795730228044,-1208.9473049269982,-1847.8320708564734,-1037.8296546405695,-1211.063184036393,-67.94357817735929,-1081.37043734163,-1235.1675959576269,-1242.505456229718,-1891.2961878747822,-1078.0139007148307,-1253.197825515079,-81.29031710511698,-1120.5492938516666,-1271.106742128488,1.833173736453363e-05,2.2118974501323623e-06,0.7278761061946903,1.0,0.6460176991150444,0.7234513274336283,0.08185840707964602,0.6504424778761062,0.7300884955752213,0.7013698630136985,1.0,0.5972602739726027,0.6547945205479452,0.08493150684931508,0.5424657534246575,0.7205479452054794,735.6441616836929,0.6771553793418399,1.0479412546971636,1
574,652,10,1,286,1,49,466,0.10515021459227468,43.5974971839,1012,0.6778656126482213,1.0642292490118577,0.03557312252964427,1.5521472392638036,1.8773006134969328,1.209486166007905,0.49,0.19861660079051385,0.20553359683794467,0.1907114624505929,0.21541501976284586,0.001976284584980237,0.0009881422924901183,0.1867588932806324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-668.3193139766861,-702.2877900889929,-608.3824663669285,-769.0796449192084,-1.3862943611198906,-0.0,-645.5932674812735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6677517483378092e-05,0.0,0.9220183486238532,0.9541284403669724,0.8853211009174312,1.0,0.009174311926605505,0.0045871559633027525,0.8669724770642202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.64376380611953,0.0006856055198416867,0.021788884279048414,2
575,580,14,1,4,0,935,44,21.25,43.0260192284,508,0.6496062992125984,0.7125984251968503,0.8602362204724409,0.8758620689655172,337.65344827586205,385.5098425196849,0.5,0.043307086614173235,0.25,0.07086614173228346,0.2362204724409449,0.17519685039370078,0.017716535433070866,0.2066929133858268,0.013779527559055118,0.14173228346456693,0.0,0.1122047244094488,0.02755905511811024,0.011811023622047244,0.10433070866141733,-52.408609118007,-443.4961718504461,-89.54006944523806,-381.7214244418237,-267.7762167395692,-15.007665404507087,-287.89400637697776,-16.635532333438686,-312.3565072105929,0.0,-189.87374042369407,-118.0548516355585,-16.635532333438686,-226.87642511948172,2.543813670340649e-05,0.055970831125745656,0.1732283464566929,1.0,0.28346456692913385,0.9448818897637796,0.7007874015748031,0.07086614173228346,0.8267716535433071,0.09722222222222222,1.0,0.0,0.7916666666666666,0.19444444444444445,0.08333333333333333,0.7361111111111109,2405.257184568601,0.5881824799434124,1.0851799101266304,1
576,398,9,1,123,1,102,5441,0.01874655394229002,57.0245157783,335,0.808955223880597,0.8059701492537313,4.635820895522388,0.8417085427135679,35.75125628140704,42.47462686567165,0.54,0.16716417910447762,0.10746268656716418,0.1582089552238806,0.1701492537313433,0.182089552238806,0.11940298507462685,0.0955223880597015,0.005970149253731343,0.008955223880597015,0.005970149253731343,0.011940298507462687,0.023880597014925373,0.0,0.011940298507462687,-77.3197882158798,-40.11540993810174,-73.58102364655684,-79.36777365884812,-95.58653445706837,-49.946700008457185,-32.320891915146944,-6.931471805599452,-7.977968093128549,-5.545177444479562,-19.591571125852226,-29.917105303235093,0.0,-15.772486116083346,7.676988861273072e-06,2.6124080390583983e-07,0.918032786885246,0.5901639344262295,0.8688524590163934,0.9344262295081968,1.0,0.6557377049180328,0.5245901639344263,0.25,0.375,0.25,0.5,1.0,0.0,0.5,134.67118091167222,0.2762157288686894,0.9734527330727216,2
577,1470,15,1,154,1,2742,3799,0.7217688865490919,59.9006489956,3200,1.6578125,0.5396875,1.4803125,2.17687074829932,68.70680272108844,31.5621875,0.51,0.1659375,0.1459375,0.141875,0.1628125,0.115625,0.1340625,0.13375,0.1090625,0.1053125,0.0871875,0.1046875,0.0746875,0.1003125,0.0959375,-1725.520844276501,-1487.5422700710376,-1438.8404351549682,-1695.346919510862,-1054.163775843244,-1278.103661968784,-1299.1292955880692,-1647.588976432839,-1461.0998959133728,-1371.2768583564791,-1706.0298458702125,-1021.340195971272,-1337.9386810074188,-1324.822131058459,0.0010579483089094182,0.0010079973434011817,1.0,0.8794726930320151,0.8549905838041432,0.9811676082862524,0.696798493408663,0.8079096045197741,0.8060263653483993,1.0,0.9656160458452722,0.7994269340974212,0.9598853868194842,0.6848137535816619,0.9197707736389684,0.8796561604584526,403.29978289445535,1.2186282301792404,1.1584315276291712,1
